,genen,like,genem
21354,52417,43224,1
21355,52417,652,1
21356,52417,21329,1
21357,52417,52761,1
21358,52417,35458,1
21359,52417,28735,1
21360,52417,36569,1
21361,52417,14672,1
21362,52417,7329,1
21363,52417,39700,1
21364,52417,11384,1
21365,52417,33998,1
21366,52417,37530,1
21367,52417,36824,1
21368,52417,42816,1
21369,52417,38954,1
21370,52417,9430,1
21371,52417,52022,1
21372,52417,39394,1
21373,52417,15710,1
21374,52417,32691,1
21375,52417,37096,1
21376,52417,1074,1
21377,52417,32096,1
21378,52417,49817,1
21379,52417,51576,1
21380,52417,33797,1
21381,52422,48784,1
21382,52422,32566,1
21383,52422,46617,1
21384,52448,34205,1
21385,52457,42766,1
21386,52457,28904,1
21387,52457,33797,1
21388,52457,17255,1
21389,52457,38180,1
21390,52457,3738,1
21391,52457,34205,1
21392,52514,14613,1
21393,52514,28121,1
21394,52514,26208,1
21395,52514,12481,1
21396,52514,23486,1
21397,52514,13751,1
21398,52514,36922,1
21399,52514,49054,1
21400,52514,10225,1
21401,52514,44854,1
21402,52514,53,1
21403,52514,2913,1
21404,52514,22255,1
21405,52514,2922,1
21406,52514,49948,1
21407,52514,25037,1
21408,52514,40053,1
21409,52514,44768,1
21410,52514,7493,1
21411,52514,49264,1
21412,52514,26613,1
21413,52514,24,1
21414,52514,46713,1
21415,52514,48124,1
21416,52526,31138,1
21417,52526,52514,1
21418,52526,38947,1
21419,52526,20243,1
21420,52551,38180,1
21421,52555,45855,1
21422,52563,49291,1
21423,52563,36804,1
21424,52563,5472,1
21425,52563,19265,1
21426,52563,31591,1
21427,52563,36925,1
21428,52563,38854,1
21429,52563,16487,1
21430,52565,24255,1
21431,52565,3466,1
21432,52565,51906,1
21433,52565,652,1
21434,52565,46569,1
21435,52565,11559,1
21436,52565,32046,1
21437,52565,45813,1
21438,52565,1738,1
21439,52565,16197,1
21440,52565,29684,1
21441,52565,39786,1
21442,52565,44547,1
21443,52565,3932,1
21444,52568,15824,1
21445,52569,15914,1
21446,52573,19602,1
21447,52573,12285,1
21448,52573,44551,1
21449,52573,17227,1
21450,52573,20928,1
21451,52573,51798,1
21452,52580,20973,1
21453,52580,39394,1
21454,52580,9636,1
21455,52586,49410,1
21456,52586,7482,1
21457,52586,31169,1
21458,52598,45739,1
21459,52598,31654,1
21460,52608,1397,1
21461,52609,28904,1
21462,52609,34205,1
21463,52625,36441,1
21464,52625,28959,1
21465,52625,34805,1
21466,52625,22923,1
21467,52625,36475,1
21468,52638,49867,1
21469,52641,7584,1
21470,52641,33446,1
21471,52641,13430,1
21472,52641,46385,1
21473,52645,12105,1
21474,52645,43711,1
21475,52645,17772,1
21476,52645,1508,1
21477,52645,19238,1
21478,52645,26708,1
21479,52645,38947,1
21480,52645,52514,1
21481,52645,28543,1
21482,52645,45736,1
21483,52645,26009,1
21484,52645,21188,1
21485,52645,8456,1
21486,52645,37027,1
21487,52645,11296,1
21488,52645,27812,1
21489,52662,17255,1
21490,52680,9691,1
21491,52693,31091,1
21492,52693,15604,1
21493,52693,25998,1
21494,52693,12915,1
21495,52693,26080,1
21496,52693,52292,1
21497,52693,18100,1
21498,52695,11817,1
21499,52695,29433,1
21500,52695,34126,1
21501,52704,34205,1
21502,52708,13851,1
21503,52708,38180,1
21504,52708,28904,1
21505,52708,25722,1
21506,52708,7751,1
21507,52708,45183,1
21508,52708,6619,1
21509,52708,50453,1
21510,52708,52695,1
21511,52708,41537,1
21512,52708,28240,1
21513,52708,5244,1
21514,52708,34205,1
21515,52708,53309,1
21516,52713,17845,1
21517,52720,10068,1
21518,52720,13592,1
21519,52720,18758,1
21520,52720,20996,1
21521,52720,12032,1
21522,52733,19640,1
21523,52733,25356,1
21524,52742,31381,1
21525,52742,15910,1
21526,52743,24677,1
21527,52743,22334,1
21528,52743,42456,1
21529,52743,38255,1
21530,52743,48556,1
21531,52743,45495,1
21532,52743,46146,1
21533,52743,36561,1
21534,52743,45165,1
21535,52743,17048,1
21536,52743,51122,1
21537,52743,50233,1
21538,52743,40219,1
21539,52743,18816,1
21540,52761,12562,1
21541,52761,33797,1
21542,52761,37096,1
21543,52761,16424,1
21544,52776,17255,1
21545,52776,7193,1
21546,52791,28904,1
21547,52799,42683,1
21548,52799,1451,1
21549,52800,22158,1
21550,52800,40219,1
21551,52800,40816,1
21552,52803,38180,1
21553,52803,28904,1
21554,52844,6864,1
21555,52844,10009,1
21556,52845,16197,1
21557,52845,29132,1
21558,52845,36138,1
21559,52845,17057,1
21560,52845,24309,1
21561,52845,19519,1
21562,52857,27248,1
21563,52857,39496,1
21564,52857,30154,1
21565,52857,38195,1
21566,52857,6420,1
21567,52857,47054,1
21568,52857,21928,1
21569,52857,35804,1
21570,52857,31138,1
21571,52857,49686,1
21572,52857,10496,1
21573,52857,33797,1
21574,52869,86,1
21575,52893,33584,1
21576,52902,43991,1
21577,52903,35089,1
21578,52907,50707,1
21579,52911,24309,1
21580,52911,50590,1
21581,52911,18888,1
21582,52913,31138,1
21583,52921,12187,1
21584,52927,17255,1
21585,52929,25426,1
21586,52929,38630,1
21587,52929,50862,1
21588,52929,7482,1
21589,52929,34227,1
21590,52929,29915,1
21591,52929,40639,1
21592,52929,12704,1
21593,52929,19973,1
21594,52929,31591,1
21595,52929,25107,1
21596,52929,33681,1
21597,52929,27180,1
21598,52929,7950,1
21599,52929,29640,1
21600,52929,44028,1
21601,52929,8942,1
21602,52929,35582,1
21603,52929,40420,1
21604,52929,46958,1
21605,52929,11039,1
21606,52929,18856,1
21607,52929,17931,1
21608,52929,50791,1
21609,52929,13892,1
21610,52929,50283,1
21611,52929,41641,1
21612,52929,41308,1
21613,52929,41376,1
21614,52933,11013,1
21615,52936,11013,1
21616,52940,2750,1
21617,52945,34205,1
21618,52945,28904,1
21619,52945,38180,1
21620,52960,7586,1
21621,52960,47700,1
21622,52962,1129,1
21623,52962,11013,1
21624,52962,44722,1
21625,52970,48292,1
21626,52970,11013,1
21627,52981,24066,1
21628,52985,19275,1
21629,52985,43862,1
21630,52985,1860,1
21631,52985,8392,1
21632,52985,9339,1
21633,52987,25641,1
21634,52989,4087,1
21635,52989,16808,1
21636,52989,50382,1
21637,52989,11042,1
21638,52989,14977,1
21639,52989,38737,1
21640,52989,31463,1
21641,52989,146,1
21642,52989,30660,1
21643,52989,47994,1
21644,52989,38476,1
21645,52989,30794,1
21646,52989,29970,1
21647,52989,17931,1
21648,52989,21223,1
21649,52989,41308,1
21650,52989,39983,1
21651,52989,5673,1
21652,52989,30651,1
21653,52989,32984,1
21654,52989,25426,1
21655,52989,15940,1
21656,52989,17311,1
21657,52989,41485,1
21658,52989,25837,1
21659,52989,819,1
21660,52989,29905,1
21661,52989,7652,1
21662,52991,10162,1
21663,52991,19640,1
21664,52991,25902,1
21665,52991,49493,1
21666,53012,31138,1
21667,53047,43772,1
21668,53047,15454,1
21669,53077,31138,1
21670,53089,18175,1
21671,53089,34544,1
21672,53099,6438,1
21673,53130,20251,1
21674,53130,38180,1
21675,53130,29132,1
21676,53130,5894,1
21677,53130,7885,1
21678,53130,35635,1
21679,53130,24309,1
21680,53130,27811,1
21681,53130,36569,1
21682,53130,20708,1
21683,53130,5710,1
21684,53130,46638,1
21685,53130,39379,1
21686,53130,19001,1
21687,53130,27703,1
21688,53130,28904,1
21689,53145,28904,1
21690,53145,34205,1
21691,53178,23834,1
21692,53190,45698,1
21693,53190,38654,1
21694,53190,20190,1
21695,53193,10968,1
21696,53193,22687,1
21697,53193,19300,1
21698,53227,39269,1
21699,53248,49287,1
21700,53248,13048,1
21701,53265,28904,1
21702,53266,25616,1
21703,53266,40980,1
21704,53266,49750,1
21705,53276,45304,1
21706,53276,3084,1
21707,53290,53401,1
21708,53292,26306,1
21709,53295,17003,1
21710,53295,44050,1
21711,53323,11013,1
21712,53323,16424,1
21713,53323,33797,1
21714,53326,7692,1
21715,53347,872,1
21716,53347,38180,1
21717,53347,28904,1
21718,53356,47994,1
21719,53356,51662,1
21720,53368,52514,1
21721,53368,8456,1
21722,53368,27812,1
21723,53368,38947,1
21724,53373,18051,1
21725,53373,5673,1
21726,53373,23773,1
21727,53373,6295,1
21728,53373,52223,1
21729,53373,50042,1
21730,53373,21004,1
21731,53380,53401,1
21732,53380,19265,1
21733,53397,46411,1
21734,53401,36804,1
21735,53401,11985,1
21736,53401,6327,1
21737,53401,27397,1
21738,53401,43427,1
21739,53401,15144,1
21740,53401,48892,1
21741,53401,8816,1
21742,53401,47151,1
21743,53401,37027,1
21744,53401,29053,1
21745,53401,16212,1
21746,53401,14818,1
21747,53401,18716,1
21748,53401,46822,1
21749,53401,12140,1
21750,53401,2267,1
21751,53401,9533,1
21752,53401,19452,1
21753,53401,4553,1
21754,53401,53266,1
21755,53401,12252,1
21756,53401,18726,1
21757,53401,13514,1
21758,53401,47471,1
21759,53401,28185,1
21760,53401,46942,1
21761,53401,22410,1
21762,53401,24911,1
21763,53401,37250,1
21764,53401,24204,1
21765,53401,26067,1
21766,53401,35670,1
21767,53401,38255,1
21768,53401,4278,1
21769,53401,8644,1
21770,53401,26877,1
21771,53401,50679,1
21772,53401,44748,1
21773,53401,30070,1
21774,53401,21089,1
21775,53401,28418,1
21776,53401,44942,1
21777,53401,42236,1
21778,53401,9984,1
21779,53401,22936,1
21780,53401,45878,1
21781,53401,29544,1
21782,53401,39407,1
21783,53401,9720,1
21784,53401,50321,1
21785,53401,44438,1
21786,53401,20966,1
21787,53401,50583,1
21788,53401,46051,1
21789,53401,37954,1
21790,53401,29861,1
21791,53401,46117,1
21792,53401,18962,1
21793,53401,33312,1
21794,53401,24401,1
21795,53401,20575,1
21796,53401,13722,1
21797,53401,39617,1
21798,53401,19114,1
21799,53401,48890,1
21800,53401,37389,1
21801,53401,47423,1
21802,53401,35557,1
21803,53401,25046,1
21804,53401,50005,1
21805,53401,43536,1
21806,53401,20030,1
21807,53401,32687,1
21808,53401,19082,1
21809,53401,16017,1
21810,53401,29579,1
21811,53401,3773,1
21812,53401,7695,1
21813,53401,6743,1
21814,53401,46690,1
21815,53401,27888,1
21816,53401,51505,1
21817,53401,20212,1
21818,53401,15579,1
21819,53401,50862,1
21820,53401,32356,1
21821,53401,9752,1
21822,53401,1344,1
21823,53401,41766,1
21824,53401,42906,1
21825,53401,51053,1
21826,53401,13481,1
21827,53401,48078,1
21828,53401,10068,1
21829,53401,774,1
21830,53401,43991,1
21831,53401,37858,1
21832,53401,41728,1
21833,53401,39873,1
21834,53401,8298,1
21835,53401,18699,1
21836,53401,46949,1
21837,53401,13200,1
21838,53401,45165,1
21839,53401,31817,1
21840,53401,33354,1
21841,53401,13444,1
21842,53401,18175,1
21843,53401,27747,1
21844,53401,36925,1
21845,53401,10074,1
21846,53401,18717,1
21847,53407,34205,1
21848,53419,17255,1
21849,53444,11013,1
21850,53452,37630,1
21851,47919,34116,0
21852,12453,25063,0
21853,4477,18090,0
21854,44923,1058,0
21855,1616,45464,0
21856,8864,13802,0
21857,40999,22272,0
21858,29976,32710,0
21859,39906,48063,0
21860,14058,50854,0
21861,51963,25816,0
21862,47925,33606,0
21863,35155,47997,0
21864,20636,49613,0
21865,22766,32692,0
21866,22290,15120,0
21867,37743,51936,0
21868,49570,7283,0
21869,5993,42517,0
21870,28728,12187,0
21871,32777,8818,0
21872,12098,21120,0
21873,2709,29108,0
21874,9185,34664,0
21875,19171,48295,0
21876,51492,29118,0
21877,42228,9276,0
21878,49570,3726,0
21879,7443,43857,0
21880,41464,25040,0
21881,42383,42906,0
21882,31856,34696,0
21883,42962,13029,0
21884,42228,31143,0
21885,43032,40336,0
21886,45351,34499,0
21887,51610,37194,0
21888,15012,26013,0
21889,4320,23199,0
21890,5455,41326,0
21891,48100,42606,0
21892,28789,18176,0
21893,46711,47355,0
21894,28977,41747,0
21895,43026,49560,0
21896,14855,45513,0
21897,31067,25799,0
21898,768,52713,0
21899,39302,4084,0
21900,50425,5636,0
21901,46009,29468,0
21902,4735,27360,0
21903,22751,29717,0
21904,8733,36549,0
21905,5208,3108,0
21906,13822,35111,0
21907,23826,28686,0
21908,21207,6399,0
21909,42382,21625,0
21910,13343,8874,0
21911,31747,20343,0
21912,17115,9645,0
21913,44100,29688,0
21914,45014,33843,0
21915,13370,47850,0
21916,10897,44553,0
21917,42732,7994,0
21918,9035,19460,0
21919,21831,1169,0
21920,42420,3933,0
21921,25439,48152,0
21922,27582,20709,0
21923,15527,39993,0
21924,25234,14288,0
21925,3907,35499,0
21926,47700,39168,0
21927,13066,18985,0
21928,7819,2361,0
21929,647,19207,0
21930,33472,52526,0
21931,30685,30447,0
21932,11093,25808,0
21933,34156,674,0
21934,23929,27748,0
21935,20913,46150,0
21936,35274,748,0
21937,10391,8392,0
21938,40922,1360,0
21939,17612,6033,0
21940,16503,3238,0
21941,15562,44232,0
21942,3827,46610,0
21943,19820,2767,0
21944,48262,50587,0
21945,42622,20465,0
21946,35727,31409,0
21947,24541,51131,0
21948,24926,37623,0
21949,3587,7638,0
21950,34639,2711,0
21951,50269,26233,0
21952,1206,40701,0
21953,31917,2649,0
21954,61,43265,0
21955,16695,21000,0
21956,29698,9499,0
21957,1747,14178,0
21958,16532,52743,0
21959,20879,53302,0
21960,47230,18682,0
21961,6647,11647,0
21962,44050,35677,0
21963,17309,39961,0
21964,40342,14655,0
21965,36306,21751,0
21966,12791,23219,0
21967,23201,31327,0
21968,31374,17102,0
21969,7595,39006,0
21970,27325,1958,0
21971,11093,50836,0
21972,39077,33095,0
21973,13176,48482,0
21974,4022,18751,0
21975,15623,29913,0
21976,16158,45978,0
21977,38390,33641,0
21978,35607,22658,0
21979,6832,35162,0
21980,21023,43415,0
21981,19275,37285,0
21982,19298,42382,0
21983,33198,1376,0
21984,15979,12394,0
21985,2562,38370,0
21986,33449,13066,0
21987,25875,1477,0
21988,2333,9486,0
21989,39379,11557,0
21990,33355,30292,0
21991,49701,35288,0
21992,37188,39396,0
21993,27998,9867,0
21994,2195,10705,0
21995,38947,20771,0
21996,41522,34553,0
21997,7581,5835,0
21998,23453,24643,0
21999,24331,36611,0
22000,38799,4925,0
22001,48246,46619,0
22002,27305,17442,0
22003,37205,42255,0
22004,4199,6443,0
22005,14960,2039,0
22006,52927,76,0
22007,36444,19630,0
22008,49032,31118,0
22009,6353,2403,0
22010,46664,46848,0
22011,4235,24863,0
22012,4927,40219,0
22013,49156,34991,0
22014,9854,52401,0
22015,30881,38906,0
22016,8620,25549,0
22017,27173,8884,0
22018,11863,15297,0
22019,42732,11879,0
22020,40443,40612,0
22021,16961,26285,0
22022,17227,48455,0
22023,18175,34142,0
22024,30748,23086,0
22025,44319,18437,0
22026,13419,28889,0
22027,19207,43635,0
22028,31039,18682,0
22029,34344,34182,0
22030,1701,18637,0
22031,29724,17213,0
22032,13952,22030,0
22033,50942,32411,0
22034,16803,22195,0
22035,50514,24309,0
22036,10925,11714,0
22037,26031,30193,0
22038,27773,43339,0
22039,7954,35825,0
22040,34544,36254,0
22041,51521,22393,0
22042,45549,42923,0
22043,30052,34479,0
22044,19574,25837,0
22045,11855,45422,0
22046,14568,47054,0
22047,36167,28579,0
22048,16900,36550,0
22049,27883,19802,0
22050,3801,14284,0
22051,49405,13444,0
22052,29359,29793,0
22053,39983,42975,0
22054,47156,46233,0
22055,9953,14064,0
22056,2435,51204,0
22057,42095,12003,0
22058,25321,35561,0
22059,25515,50478,0
22060,19314,33695,0
22061,17955,4739,0
22062,21688,25209,0
22063,12289,3051,0
22064,31650,51426,0
22065,45602,40896,0
22066,4123,27609,0
22067,13921,52526,0
22068,13430,18256,0
22069,14691,13342,0
22070,39700,47927,0
22071,18921,10846,0
22072,25321,18553,0
22073,21579,13519,0
22074,24381,36763,0
22075,22580,17044,0
22076,26561,52580,0
22077,17330,19204,0
22078,16833,42895,0
22079,460,40732,0
22080,35763,33211,0
22081,3957,10261,0
22082,35820,45024,0
22083,11667,7444,0
22084,26688,35738,0
22085,7673,15440,0
22086,25220,44652,0
22087,26511,26413,0
22088,4147,27807,0
22089,36326,35635,0
22090,10092,52309,0
22091,33634,3801,0
22092,1645,25387,0
22093,15752,36333,0
22094,30654,40443,0
22095,9666,29909,0
22096,26920,42053,0
22097,46947,39164,0
22098,24297,39461,0
22099,38232,36419,0
22100,17774,27819,0
22101,46638,38085,0
22102,15039,36216,0
22103,29369,28148,0
22104,3225,1034,0
22105,14708,2775,0
22106,24883,22951,0
22107,42694,34441,0
22108,12051,29220,0
22109,7220,24911,0
22110,35857,33619,0
22111,43250,21794,0
22112,31508,42992,0
22113,4272,23929,0
22114,9228,10812,0
22115,35318,17309,0
22116,29468,1625,0
22117,46543,48449,0
22118,39252,3834,0
22119,20849,39683,0
22120,51241,52708,0
22121,25825,39237,0
22122,51466,8089,0
22123,34970,11570,0
22124,8154,10123,0
22125,32489,28086,0
22126,16149,6870,0
22127,40416,2991,0
22128,51513,22710,0
22129,2360,25648,0
22130,33075,39411,0
22131,13370,16135,0
22132,7053,5898,0
22133,34803,11011,0
22134,28610,37971,0
22135,42516,16581,0
22136,47377,4898,0
22137,18279,45698,0
22138,53444,34219,0
22139,50701,32057,0
22140,52962,4203,0
22141,3074,49483,0
22142,16695,50485,0
22143,8969,42191,0
22144,460,20567,0
22145,9572,11136,0
22146,4485,7941,0
22147,28925,37783,0
22148,9754,46558,0
22149,42694,45549,0
22150,47207,6073,0
22151,37385,12989,0
22152,1463,29455,0
22153,1360,12398,0
22154,6050,50712,0
22155,43239,25612,0
22156,31741,32053,0
22157,37325,1126,0
22158,33060,12704,0
22159,20881,26116,0
22160,20005,18682,0
22161,42549,49623,0
22162,47347,1126,0
22163,36776,27224,0
22164,19298,38280,0
22165,31394,23380,0
22166,38047,18627,0
22167,4737,41171,0
22168,34705,20575,0
22169,4006,20340,0
22170,48138,22668,0
22171,20872,21349,0
22172,11000,50854,0
22173,38195,27849,0
22174,48978,18254,0
22175,47581,34508,0
22176,275,23058,0
22177,25944,22801,0
22178,9710,20459,0
22179,20251,3872,0
22180,28617,18006,0
22181,45465,20704,0
22182,52261,49229,0
22183,32107,52623,0
22184,28415,32411,0
22185,3848,52210,0
22186,40790,47936,0
22187,44419,25117,0
22188,19600,17988,0
22189,25982,10123,0
22190,7193,23572,0
22191,25595,15156,0
22192,4612,13066,0
22193,24301,43512,0
22194,12849,26163,0
22195,36964,34862,0
22196,10273,29795,0
22197,31962,14366,0
22198,31682,35260,0
22199,23501,26178,0
22200,43340,23449,0
22201,35313,27603,0
22202,23123,2267,0
22203,24277,37,0
22204,49801,27622,0
22205,14304,34808,0
22206,29688,40052,0
22207,17848,2957,0
22208,8086,10791,0
22209,28899,5644,0
22210,30679,32055,0
22211,44050,29453,0
22212,1064,32039,0
22213,13602,38854,0
22214,24278,5965,0
22215,25852,33211,0
22216,35695,49966,0
22217,26391,32403,0
22218,14863,47467,0
22219,4499,9339,0
22220,43939,25678,0
22221,27487,15498,0
22222,31207,1454,0
22223,51442,9007,0
22224,9937,37951,0
22225,12091,4092,0
22226,11149,32932,0
22227,11527,38015,0
22228,10108,52347,0
22229,3875,39210,0
22230,24400,38034,0
22231,24064,35564,0
22232,38383,14239,0
22233,4918,8139,0
22234,23730,17180,0
22235,3549,36333,0
22236,15334,32152,0
22237,36784,11456,0
22238,31188,24176,0
22239,18423,50060,0
22240,33427,43705,0
22241,6495,3033,0
22242,4572,44652,0
22243,43158,26561,0
22244,44204,33108,0
22245,36089,17939,0
22246,4099,12073,0
22247,6203,10286,0
22248,5965,13846,0
22249,40553,12496,0
22250,46633,45153,0
22251,9666,31231,0
22252,13898,29562,0
22253,15653,44380,0
22254,2601,31454,0
22255,11830,47323,0
22256,30902,42773,0
22257,14698,21477,0
22258,36512,16424,0
22259,16902,28058,0
22260,1995,19354,0
22261,39717,46537,0
22262,39717,17425,0
22263,10492,7002,0
22264,29123,971,0
22265,11307,38728,0
22266,49770,19211,0
22267,44129,32234,0
22268,49080,48640,0
22269,34828,16598,0
22270,42611,23929,0
22271,41484,10469,0
22272,48699,1041,0
22273,30078,14370,0
22274,4543,39450,0
22275,21505,18836,0
22276,33681,5678,0
22277,11348,29696,0
22278,43561,50208,0
22279,32801,42346,0
22280,4734,22407,0
22281,25065,13289,0
22282,4607,8969,0
22283,22149,52565,0
22284,25761,25122,0
22285,11987,42994,0
22286,27367,15941,0
22287,43574,28325,0
22288,38148,15340,0
22289,2189,11236,0
22290,6243,25065,0
22291,35432,40184,0
22292,17210,15884,0
22293,39169,4986,0
22294,25436,22994,0
22295,11163,34121,0
22296,30462,5620,0
22297,29102,12322,0
22298,14325,9885,0
22299,45301,6541,0
22300,53397,11863,0
22301,25176,24433,0
22302,46189,15107,0
22303,1885,51090,0
22304,39983,25356,0
22305,53077,33979,0
22306,15193,45571,0
22307,1717,2244,0
22308,46707,47581,0
22309,53407,46529,0
22310,48738,7133,0
22311,50597,10878,0
22312,30291,47479,0
22313,5486,21263,0
22314,16071,28837,0
22315,53290,27893,0
22316,5338,8864,0
22317,12699,30975,0
22318,19757,41695,0
22319,46499,40126,0
22320,38416,6207,0
22321,18637,17002,0
22322,11824,35075,0
22323,6314,8455,0
22324,16851,5510,0
22325,8116,12354,0
22326,24064,22668,0
22327,4199,5570,0
22328,13977,39979,0
22329,50463,20011,0
22330,14095,27050,0
22331,42270,52214,0
22332,28686,36952,0
22333,46499,33962,0
22334,13269,47539,0
22335,52386,42349,0
22336,9691,18963,0
22337,16597,23086,0
22338,35111,50425,0
22339,21575,4341,0
22340,32801,361,0
22341,47122,45707,0
22342,31577,19529,0
22343,18988,3165,0
22344,13976,49247,0
22345,20886,16641,0
22346,53356,41966,0
22347,23715,15762,0
22348,4594,48482,0
22349,19305,40595,0
22350,5489,45553,0
22351,9076,2913,0
22352,1029,6950,0
22353,29979,40797,0
22354,12895,7263,0
22355,31031,4205,0
22356,32835,49038,0
22357,10779,16765,0
