a	b
47698	27214
47700	27215
47703	27216
47705	27217
47706	27218
47707	27219
47708	27220
47710	27221
47712	27222
47714	27223
47715	27224
47716	27225
47718	27226
47719	27227
47724	27228
47726	27229
47727	27230
47728	27231
47730	27232
47731	27233
47740	27234
47741	27235
47742	27236
47743	27237
47745	27238
47746	27239
47750	27240
47752	27241
47755	27242
47756	27243
47764	27244
47765	27245
47766	27246
47767	27247
47770	27248
47775	27249
47777	27250
47780	27251
47782	27252
47783	27253
47785	27254
47786	27255
47788	27256
47790	27257
47791	27258
47792	27259
47795	27260
47796	27261
47798	27262
47800	27263
47802	27264
47804	27265
47806	27266
47808	27267
47809	27268
47812	27269
47813	27270
47814	27271
47815	27272
47818	27273
47820	27274
47821	27275
47823	27276
47824	27277
47825	27278
47826	27279
47828	27280
47831	27281
47834	27282
47836	27283
47838	27284
47840	27285
47841	27286
47843	27287
47844	27288
47849	27289
47856	27290
47861	27291
47862	27292
47863	27293
47864	27294
47865	27295
47866	27296
47867	27297
47869	27298
47870	27299
47872	27300
47877	27301
47879	27302
47882	27303
47883	27304
47884	27305
47885	27306
47887	27307
47888	27308
47889	27309
47893	27310
47894	27311
47897	27312
47899	27313
47900	27314
47904	27315
47905	27316
47907	27317
47911	27318
47914	27319
47915	27320
47917	27321
47918	27322
47919	27323
47920	27324
47921	27325
47922	27326
47923	27327
47924	27328
47925	27329
47927	27330
47931	27331
47933	27332
47934	27333
47935	27334
47938	27335
47939	27336
47940	27337
47941	27338
47942	27339
47943	27340
47944	27341
47945	27342
47946	27343
47947	27344
47948	27345
47949	27346
47951	27347
47955	27348
47956	27349
47957	27350
47959	27351
47960	27352
47966	27353
47971	27354
47974	27355
47976	27356
47980	27357
47981	27358
47983	27359
47985	27360
47986	27361
47987	27362
47988	27363
47990	27364
47992	27365
47993	27366
47995	27367
47996	27368
47997	27369
48000	27370
48001	27371
48002	27372
48005	27373
48006	27374
48007	27375
48009	27376
48011	27377
48013	27378
48014	27379
48016	27380
48017	27381
48019	27382
48020	27383
48022	27384
48023	27385
48024	27386
48025	27387
48026	27388
48028	27389
48029	27390
48030	27391
48033	27392
48034	27393
48035	27394
48040	27395
48041	27396
48043	27397
48044	27398
48045	27399
48048	27400
48052	27401
48053	27402
48055	27403
48056	27404
48057	27405
48059	27406
48060	27407
48062	27408
48063	27409
48064	27410
48066	27411
48069	27412
48070	27413
48075	27414
48077	27415
48079	27416
48080	27417
48082	27418
48083	27419
48084	27420
48088	27421
48089	27422
48094	27423
48095	27424
48097	27425
48098	27426
48099	27427
48100	27428
48101	27429
48103	27430
48106	27431
48107	27432
48109	27433
48110	27434
48113	27435
48115	27436
48118	27437
48120	27438
48122	27439
48123	27440
48124	27441
48125	27442
48126	27443
48127	27444
48129	27445
48133	27446
48134	27447
48136	27448
48137	27449
48138	27450
48139	27451
48140	27452
48141	27453
48142	27454
48143	27455
48145	27456
48149	27457
48152	27458
48155	27459
48157	27460
48158	27461
48159	27462
48160	27463
48163	27464
48165	27465
48168	27466
48170	27467
48173	27468
48174	27469
48175	27470
48176	27471
48177	27472
48179	27473
48180	27474
48182	27475
48183	27476
48184	27477
48185	27478
48187	27479
48188	27480
48189	27481
48191	27482
48192	27483
48194	27484
48196	27485
48201	27486
48202	27487
48204	27488
48205	27489
48208	27490
48209	27491
48210	27492
48212	27493
48213	27494
48216	27495
48218	27496
48219	27497
48220	27498
48221	27499
48223	27500
48224	27501
48225	27502
48229	27503
48230	27504
48232	27505
48234	27506
48236	27507
48237	27508
48239	27509
48240	27510
48241	27511
48242	27512
48244	27513
48245	27514
48248	27515
48250	27516
48251	27517
48254	27518
48256	27519
48257	27520
48261	27521
48262	27522
48263	27523
48265	27524
48269	27525
48271	27526
48272	27527
48276	27528
48278	27529
48281	27530
48282	27531
48284	27532
48285	27533
48288	27534
48289	27535
48290	27536
48293	27537
48294	27538
48295	27539
48299	27540
48303	27541
48304	27542
48306	27543
48307	27544
48308	27545
48309	27546
48316	27547
48318	27548
48320	27549
48321	27550
48325	27551
48326	27552
48328	27553
48330	27554
48331	27555
48332	27556
48337	27557
48341	27558
48342	27559
48344	27560
48347	27561
48350	27562
48351	27563
48352	27564
48354	27565
48356	27566
48357	27567
48360	27568
48361	27569
48362	27570
48363	27571
48364	27572
48367	27573
48368	27574
48369	27575
48372	27576
48373	27577
48375	27578
48376	27579
48377	27580
48380	27581
48383	27582
48384	27583
48385	27584
48388	27585
48390	27586
48393	27587
48394	27588
48396	27589
48399	27590
48400	27591
48401	27592
48402	27593
48403	27594
48405	27595
48406	27596
48409	27597
48412	27598
48416	27599
48417	27600
48419	27601
48423	27602
48424	27603
48427	27604
48429	27605
48430	27606
48432	27607
48437	27608
48438	27609
48439	27610
48442	27611
48447	27612
48448	27613
48451	27614
48452	27615
48453	27616
48454	27617
48455	27618
48456	27619
48460	27620
48463	27621
48464	27622
48465	27623
48466	27624
48467	27625
48468	27626
48469	27627
48470	27628
48471	27629
48472	27630
48476	27631
48477	27632
48478	27633
48479	27634
48482	27635
48485	27636
48486	27637
48490	27638
48491	27639
48492	27640
48496	27641
48498	27642
48499	27643
48501	27644
48502	27645
48506	27646
48509	27647
48511	27648
48513	27649
48515	27650
48517	27651
48518	27652
48520	27653
48523	27654
48524	27655
48527	27656
48529	27657
48532	27658
48535	27659
48537	27660
48538	27661
48540	27662
48541	27663
48543	27664
48544	27665
48545	27666
48546	27667
48548	27668
48549	27669
48553	27670
48554	27671
48555	27672
48556	27673
48557	27674
48558	27675
48559	27676
48560	27677
48561	27678
48564	27679
48566	27680
48567	27681
48570	27682
48572	27683
48574	27684
48575	27685
48577	27686
48578	27687
48579	27688
48581	27689
48584	27690
48585	27691
48586	27692
48592	27693
48593	27694
48600	27695
48602	27696
48603	27697
48604	27698
48605	27699
48606	27700
48607	27701
48609	27702
48611	27703
48613	27704
48615	27705
48616	27706
48621	27707
48623	27708
48626	27709
48627	27710
48630	27711
48631	27712
48632	27713
48633	27714
48634	27715
48636	27716
48637	27717
48638	27718
48641	27719
48642	27720
48644	27721
48646	27722
48647	27723
48649	27724
48651	27725
48655	27726
48658	27727
48660	27728
48666	27729
48667	27730
48673	27731
48674	27732
48675	27733
48676	27734
48679	27735
48680	27736
48683	27737
48684	27738
48685	27739
48688	27740
48689	27741
48692	27742
48693	27743
48694	27744
48695	27745
48696	27746
48697	27747
48698	27748
48699	27749
48700	27750
48702	27751
48703	27752
48704	27753
48708	27754
48709	27755
48714	27756
48716	27757
48717	27758
48721	27759
48722	27760
48726	27761
48728	27762
48730	27763
48731	27764
48732	27765
48734	27766
48736	27767
48741	27768
48742	27769
48744	27770
48747	27771
48749	27772
48750	27773
48752	27774
48755	27775
48756	27776
48757	27777
48759	27778
48761	27779
48762	27780
48763	27781
48764	27782
48766	27783
48768	27784
48772	27785
48773	27786
48774	27787
48775	27788
48777	27789
48779	27790
48780	27791
48781	27792
48782	27793
48783	27794
48786	27795
48787	27796
48789	27797
48791	27798
48792	27799
48794	27800
48796	27801
48798	27802
48799	27803
48800	27804
48801	27805
48805	27806
48807	27807
48808	27808
48809	27809
48810	27810
48811	27811
48812	27812
48813	27813
48814	27814
48817	27815
48819	27816
48820	27817
48822	27818
48825	27819
48830	27820
48831	27821
48833	27822
48834	27823
48837	27824
48838	27825
48840	27826
48842	27827
48843	27828
48844	27829
48845	27830
48847	27831
48850	27832
48852	27833
48855	27834
48858	27835
48860	27836
48861	27837
48862	27838
48863	27839
48867	27840
48870	27841
48871	27842
48872	27843
48873	27844
48874	27845
48877	27846
48878	27847
48879	27848
48881	27849
48883	27850
48884	27851
48886	27852
48887	27853
48888	27854
48890	27855
48891	27856
48894	27857
48896	27858
48900	27859
48901	27860
48903	27861
48904	27862
48905	27863
48906	27864
48908	27865
48910	27866
48912	27867
48913	27868
48914	27869
48916	27870
48919	27871
48920	27872
48921	27873
48925	27874
48926	27875
48927	27876
48928	27877
48929	27878
48930	27879
48931	27880
48932	27881
48933	27882
48935	27883
48936	27884
48939	27885
48943	27886
48944	27887
48945	27888
48946	27889
48949	27890
48950	27891
48956	27892
48957	27893
48959	27894
48960	27895
48961	27896
48962	27897
48966	27898
48967	27899
48969	27900
48970	27901
48973	27902
48976	27903
48977	27904
48979	27905
48981	27906
48982	27907
48984	27908
48985	27909
48990	27910
48991	27911
48992	27912
48993	27913
48994	27914
48995	27915
48996	27916
48997	27917
48998	27918
48999	27919
49001	27920
49002	27921
49003	27922
49004	27923
49005	27924
49006	27925
49010	27926
49011	27927
49012	27928
49013	27929
49014	27930
49017	27931
49018	27932
49019	27933
49021	27934
49022	27935
49023	27936
49024	27937
49027	27938
49030	27939
49031	27940
49033	27941
49034	27942
49038	27943
49039	27944
49042	27945
49043	27946
49044	27947
49045	27948
49046	27949
49052	27950
49053	27951
49056	27952
49058	27953
49063	27954
49064	27955
49065	27956
49066	27957
49067	27958
49068	27959
49069	27960
49072	27961
49074	27962
49076	27963
49077	27964
49080	27965
49081	27966
49083	27967
49085	27968
49086	27969
49092	27970
49094	27971
49098	27972
49100	27973
49102	27974
49106	27975
49107	27976
49109	27977
49112	27978
49113	27979
49116	27980
49117	27981
49119	27982
49121	27983
49122	27984
49124	27985
49125	27986
49128	27987
49133	27988
49134	27989
49135	27990
49137	27991
49139	27992
49141	27993
49142	27994
49144	27995
49149	27996
49150	27997
49154	27998
49155	27999
49157	28000
49158	28001
49159	28002
49160	28003
49161	28004
49164	28005
49166	28006
49167	28007
49168	28008
49169	28009
49171	28010
49173	28011
49175	28012
49176	28013
49178	28014
49180	28015
49181	28016
49184	28017
49185	28018
49186	28019
49187	28020
49189	28021
49191	28022
49192	28023
49194	28024
49195	28025
49196	28026
49197	28027
49198	28028
49199	28029
49202	28030
49203	28031
49205	28032
49207	28033
49211	28034
49212	28035
49213	28036
49216	28037
49217	28038
49218	28039
49219	28040
49221	28041
49225	28042
49226	28043
49227	28044
49228	28045
49229	28046
49230	28047
49232	28048
49233	28049
49234	28050
49235	28051
49239	28052
49240	28053
49241	28054
49243	28055
49244	28056
49245	28057
49246	28058
49247	28059
49248	28060
49249	28061
49250	28062
49251	28063
49252	28064
49254	28065
49258	28066
49259	28067
49264	28068
49267	28069
49270	28070
49271	28071
49272	28072
49278	28073
49280	28074
49281	28075
49282	28076
49283	28077
49285	28078
49286	28079
49287	28080
49289	28081
49290	28082
49291	28083
49292	28084
49294	28085
49295	28086
49296	28087
49298	28088
49300	28089
49301	28090
49302	28091
49303	28092
49304	28093
49305	28094
49306	28095
49307	28096
49308	28097
49309	28098
49310	28099
49311	28100
49314	28101
49316	28102
49318	28103
49320	28104
49321	28105
49322	28106
49324	28107
49325	28108
49327	28109
49330	28110
49332	28111
49335	28112
49336	28113
49339	28114
49340	28115
49341	28116
49343	28117
49345	28118
49347	28119
49349	28120
49350	28121
49352	28122
49354	28123
49356	28124
49358	28125
49360	28126
49362	28127
49363	28128
49365	28129
49366	28130
49367	28131
49368	28132
49370	28133
49373	28134
49374	28135
49375	28136
49378	28137
49379	28138
49380	28139
49381	28140
49384	28141
49386	28142
49388	28143
49389	28144
49390	28145
49391	28146
49393	28147
49395	28148
49397	28149
49399	28150
49400	28151
49403	28152
49405	28153
49409	28154
49411	28155
49414	28156
49415	28157
49418	28158
49419	28159
49423	28160
49424	28161
49426	28162
49432	28163
49433	28164
49434	28165
49435	28166
49436	28167
49438	28168
49440	28169
49441	28170
49442	28171
49444	28172
49445	28173
49446	28174
49449	28175
49451	28176
49452	28177
49453	28178
49454	28179
49456	28180
49457	28181
49458	28182
49460	28183
49461	28184
49462	28185
49463	28186
49464	28187
49466	28188
49468	28189
49470	28190
49471	28191
49482	28192
49483	28193
49485	28194
49486	28195
49487	28196
49488	28197
49489	28198
49491	28199
49493	28200
49495	28201
49498	28202
49499	28203
49501	28204
49503	28205
49505	28206
49507	28207
49508	28208
49511	28209
49512	28210
49514	28211
49515	28212
49517	28213
49519	28214
49520	28215
49521	28216
49523	28217
49526	28218
49530	28219
49532	28220
49533	28221
49535	28222
49536	28223
49537	28224
49539	28225
49542	28226
49543	28227
49546	28228
49547	28229
49548	28230
49551	28231
49555	28232
49558	28233
49560	28234
49561	28235
49562	28236
49564	28237
49565	28238
49567	28239
49569	28240
49570	28241
49572	28242
49574	28243
49575	28244
49579	28245
49580	28246
49584	28247
49592	28248
49593	28249
49594	28250
49596	28251
49597	28252
49598	28253
49601	28254
49604	28255
49606	28256
49607	28257
49608	28258
49609	28259
49611	28260
49613	28261
49616	28262
49617	28263
49619	28264
49620	28265
49625	28266
49626	28267
49628	28268
49630	28269
49631	28270
49632	28271
49636	28272
49637	28273
49638	28274
49640	28275
49644	28276
49646	28277
49649	28278
49652	28279
49653	28280
49654	28281
49656	28282
49657	28283
49658	28284
49660	28285
49663	28286
49665	28287
49667	28288
49669	28289
49670	28290
49671	28291
49676	28292
49681	28293
49682	28294
49683	28295
49686	28296
49687	28297
49688	28298
49692	28299
49693	28300
49695	28301
49696	28302
49698	28303
49699	28304
49702	28305
49703	28306
49705	28307
49712	28308
49713	28309
49714	28310
49716	28311
49717	28312
49720	28313
49722	28314
49723	28315
49725	28316
49727	28317
49728	28318
49730	28319
49733	28320
49734	28321
49736	28322
49740	28323
49742	28324
49744	28325
49745	28326
49747	28327
49749	28328
49750	28329
49751	28330
49756	28331
49757	28332
49758	28333
49761	28334
49762	28335
49763	28336
49764	28337
49765	28338
49766	28339
49769	28340
49770	28341
49773	28342
49775	28343
49777	28344
49778	28345
49784	28346
49786	28347
49788	28348
49789	28349
49790	28350
49791	28351
49793	28352
49794	28353
49795	28354
49796	28355
49799	28356
49801	28357
49803	28358
49804	28359
49805	28360
49807	28361
49808	28362
49811	28363
49813	28364
49815	28365
49817	28366
49821	28367
49825	28368
49828	28369
49832	28370
49837	28371
49838	28372
49840	28373
49841	28374
49843	28375
49844	28376
49846	28377
49847	28378
49848	28379
49849	28380
49850	28381
49854	28382
49855	28383
49856	28384
49858	28385
49859	28386
49863	28387
49865	28388
49866	28389
49869	28390
49870	28391
49871	28392
49872	28393
49875	28394
49878	28395
49879	28396
49880	28397
49883	28398
49884	28399
49886	28400
49889	28401
49895	28402
49896	28403
49897	28404
49899	28405
49900	28406
49901	28407
49906	28408
49909	28409
49910	28410
49913	28411
49914	28412
49915	28413
49916	28414
49917	28415
49920	28416
49921	28417
49928	28418
49929	28419
49932	28420
49938	28421
49939	28422
49940	28423
49941	28424
49944	28425
49947	28426
49948	28427
49949	28428
49950	28429
49952	28430
49953	28431
49955	28432
49956	28433
49958	28434
49959	28435
49961	28436
49964	28437
49967	28438
49968	28439
49969	28440
49971	28441
49977	28442
49980	28443
49982	28444
49983	28445
49986	28446
49987	28447
49988	28448
49990	28449
49991	28450
49993	28451
49996	28452
49997	28453
49998	28454
49999	28455
50001	28456
50003	28457
50004	28458
50006	28459
50007	28460
50009	28461
50010	28462
50011	28463
50014	28464
50016	28465
50017	28466
50018	28467
50020	28468
50021	28469
50025	28470
50026	28471
50027	28472
50029	28473
50036	28474
50037	28475
50039	28476
50040	28477
50042	28478
50044	28479
50047	28480
50051	28481
50054	28482
50058	28483
50060	28484
50061	28485
50065	28486
50069	28487
50070	28488
50074	28489
50075	28490
50076	28491
50077	28492
50078	28493
50079	28494
50080	28495
50083	28496
50085	28497
50087	28498
50088	28499
50089	28500
50090	28501
50091	28502
50092	28503
50093	28504
50095	28505
50103	28506
50104	28507
50105	28508
50107	28509
50109	28510
50110	28511
50111	28512
50114	28513
50115	28514
50116	28515
50119	28516
50120	28517
50122	28518
50123	28519
50126	28520
50127	28521
50129	28522
50137	28523
50140	28524
50141	28525
50142	28526
50143	28527
50147	28528
50148	28529
50149	28530
50152	28531
50153	28532
50154	28533
50158	28534
50160	28535
50163	28536
50167	28537
50170	28538
50171	28539
50173	28540
50174	28541
50175	28542
50176	28543
50177	28544
50180	28545
50184	28546
50185	28547
50187	28548
50188	28549
50189	28550
50190	28551
50191	28552
50192	28553
50193	28554
50194	28555
50196	28556
50198	28557
50199	28558
50200	28559
50202	28560
50203	28561
50208	28562
50210	28563
50212	28564
50214	28565
50215	28566
50216	28567
50217	28568
50218	28569
50220	28570
50221	28571
50223	28572
50224	28573
50227	28574
50228	28575
50229	28576
50230	28577
50234	28578
50235	28579
50237	28580
50238	28581
50240	28582
50242	28583
50243	28584
50244	28585
50247	28586
50248	28587
50249	28588
50250	28589
50251	28590
50253	28591
50254	28592
50255	28593
50256	28594
50257	28595
50258	28596
50261	28597
50262	28598
50264	28599
50265	28600
50266	28601
50267	28602
50268	28603
50271	28604
50273	28605
50276	28606
50277	28607
50278	28608
50279	28609
50284	28610
50288	28611
50289	28612
50290	28613
50292	28614
50293	28615
50295	28616
50297	28617
50298	28618
50299	28619
50300	28620
50301	28621
50302	28622
50303	28623
50310	28624
50311	28625
50313	28626
50314	28627
50315	28628
50317	28629
50318	28630
50320	28631
